Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,27016,Normal,Normal,CTA-Joy,Normal,2021-05-07 00:43:00,10,aTreYu
2,High,27017,Normal,Normal,CTA-Joy,Normal,2021-05-07 01:34:00,8,tela
2,High,27018,Normal,Normal,CTA-Joy,Normal,2021-05-07 02:00:00,8,tela
2,High,27019,Normal,Normal,CTA-Joy,Normal,2021-05-07 02:29:00,8,tela
2,High,27020,Normal,Normal,CTA-Joy,Normal,2021-05-07 21:26:00,8,risky
2,High,27021,Normal,Normal,CTA-Joy,Normal,2021-05-07 21:44:00,10,southpaw
,,27022,,,,,,,
2,High,27023,Normal,Normal,CTA-Joy,Normal,2021-05-07 22:03:00,8,Venture
2,High,27024,Normal,Normal,CTA-Joy,Normal,2021-05-07 22:30:00,8,southpaw
,,27025,,,,,,,
2,High,27026,Normal,Normal,CTA-Joy,Normal,2021-05-07 23:05:00,8,aTreYu
2,High,27027,Normal,Normal,CTA-Joy,Normal,2021-05-07 23:25:00,10,southpaw
2,High,27028,Normal,Normal,CTA-Joy,Normal,2021-05-07 23:51:00,8,aTreYu
2,High,27029,Normal,Normal,CTA-Joy,Normal,2021-05-08 00:13:00,10,southpaw
2,High,27030,Normal,Normal,CTA-Joy,Normal,2021-05-08 00:36:00,10,southpaw
2,High,27031,Normal,Normal,CTA-Joy,Normal,2021-05-08 00:53:00,12,aTreYu
2,High,27032,Normal,Normal,CTA-Joy,Normal,2021-05-08 01:17:00,10,tela
2,High,27033,Normal,Normal,CTA-Joy,Normal,2021-05-08 01:32:00,8,southpaw
2,High,27034,Normal,Normal,CTA-Joy,Normal,2021-05-08 01:55:00,10,southpaw
2,High,27035,Normal,Normal,CTA-Joy,Normal,2021-05-08 02:18:00,10,southpaw
2,High,27036,Normal,Normal,CTA-Joy,Normal,2021-05-08 02:35:00,10,southpaw
2,High,27037,Normal,Normal,CTA-Joy,Normal,2021-05-08 02:58:00,10,southpaw
2,High,27038,Normal,Normal,CTA-Joy,Normal,2021-05-08 03:22:00,10,southpaw
2,High,27039,Normal,Normal,CTA-Joy,Normal,2021-05-08 03:41:00,10,southpaw
2,High,27040,Normal,Normal,CTA-Joy,Normal,2021-05-08 04:04:00,8,southpaw
2,High,27041,Normal,Normal,CTA-Joy,Normal,2021-05-08 04:28:00,8,southpaw
2,High,27042,Normal,Normal,CTA-Joy,Normal,2021-05-08 04:56:00,6,aTreYu
2,High,27043,Normal,Normal,CTA-Joy,Normal,2021-05-08 22:46:00,10,aTreYu
2,High,27044,Normal,Normal,CTA-Joy,Normal,2021-05-08 23:08:00,10,Goobs
2,High,27045,Normal,Normal,CTA-Joy,Normal,2021-05-08 23:31:00,10,Venture
2,High,27046,Normal,Normal,CTA-Joy,Normal,2021-05-09 21:50:00,4,Referee
2,High,27047,Normal,Normal,CTA-Joy,Normal,2021-05-09 22:24:00,8,aTreYu
2,High,27048,Normal,Normal,CTA-Joy,Normal,2021-05-09 22:45:00,10,southpaw
2,High,27049,Normal,Normal,CTA-Joy,Normal,2021-05-09 23:09:00,8,aTreYu
2,High,27050,Normal,Normal,CTA-Joy,Normal,2021-05-09 23:37:00,10,southpaw
2,High,27051,Normal,Normal,CTA-Joy,Normal,2021-05-10 00:05:00,8,southpaw
2,High,27052,Normal,Normal,CTA-Joy,Normal,2021-05-10 00:29:00,8,southpaw
2,High,27053,Normal,Normal,CTA-Joy,Normal,2021-05-10 01:03:00,10,southpaw
2,High,27054,Normal,Normal,CTA-Joy,Normal,2021-05-10 01:33:00,10,tela
2,High,27055,Normal,Normal,CTA-Joy,Normal,2021-05-10 01:51:00,10,tela
2,High,27056,Normal,Normal,CTA-Joy,Normal,2021-05-10 02:13:00,8,tela
2,High,27057,Normal,Normal,CTA-Joy,Normal,2021-05-10 02:36:00,8,tela
2,High,27058,Normal,Normal,CTA-Joy,Normal,2021-05-10 03:02:00,8,tela
2,High,27059,Normal,Normal,CTA-Joy,Normal,2021-05-11 00:33:00,8,tela
2,High,27060,Normal,Normal,CTA-Joy,Normal,2021-05-11 01:22:00,8,tela
2,Very High,27061,Normal,Normal,FFA-Crammed.0.2,Normal,2021-05-11 21:22:00,7,southpaw
2,High,27062,Normal,Normal,CTA-Joy,Normal,2021-05-11 21:46:00,10,Goobs
2,High,27063,Normal,Normal,CTA-Joy,Normal,2021-05-11 22:14:00,8,southpaw
2,High,27064,Normal,Normal,CTA-Joy,Normal,2021-05-11 22:45:00,10,southpaw
2,High,27065,Normal,Normal,CTA-Joy,Normal,2021-05-11 23:14:00,10,tela
2,High,27066,Normal,Normal,CTA-Joy,Normal,2021-05-11 23:40:00,8,aTreYu
2,High,27067,Normal,Normal,CTA-Joy,Normal,2021-05-12 00:14:00,8,tela
2,High,27068,Normal,Normal,CTA-Joy,Normal,2021-05-12 00:54:00,8,tela
2,High,27069,Normal,Normal,CTA-Joy,Normal,2021-05-12 01:32:00,8,tela
2,High,27070,Normal,Normal,CTA-Joy,Normal,2021-05-12 01:59:00,8,tela
2,High,27071,Normal,Normal,CTA-Joy,Normal,2021-05-12 02:24:00,8,bigdaddy
2,High,27072,Normal,Normal,CTA-Joy,Normal,2021-05-12 02:50:00,8,bigdaddy
,,27073,,,,,,,
,,27074,,,,,,,
2,High,27075,Normal,Normal,CTA-Joy,Normal,2021-05-12 03:28:00,6,nipmaster9000
2,High,27076,Normal,Normal,CTA-Joy,Normal,2021-05-13 00:18:00,6,aTreYu
,,27077,,,,,,,
2,High,27078,Normal,Normal,CTA-Joy,Normal,2021-05-13 00:55:00,8,tela
2,High,27079,Normal,Normal,CTA-Joy,Normal,2021-05-13 22:05:00,6,ElAsesino
2,High,27080,Normal,Normal,CTA-Joy,Normal,2021-05-13 22:26:00,8,risky
2,High,27081,Normal,Normal,CTA-Joy,Normal,2021-05-13 22:55:00,8,southpaw
2,High,27082,Normal,Normal,CTA-Joy,Normal,2021-05-13 23:18:00,8,risky
2,High,27083,Normal,Normal,CTA-Joy,Normal,2021-05-13 23:47:00,8,aTreYu
2,High,27084,Normal,Normal,CTA-Joy,Normal,2021-05-14 00:18:00,8,risky
2,High,27085,Normal,Normal,CTA-Joy,Normal,2021-05-14 00:51:00,6,ElAsesino
2,High,27086,Normal,Normal,CTA-Joy,Normal,2021-05-14 23:27:00,6,aTreYu
2,High,27087,Normal,Normal,CTA-Joy,Normal,2021-05-15 22:40:00,6,aTreYu
2,High,27088,Normal,Normal,CTA-Joy,Normal,2021-05-15 23:05:00,8,risky
2,High,27089,Normal,Normal,CTA-Joy,Normal,2021-05-15 23:27:00,8,southpaw
2,High,27090,Normal,Normal,CTA-Joy,Normal,2021-05-15 23:52:00,8,southpaw
2,High,27091,Normal,Normal,CTA-Joy,Normal,2021-05-16 00:23:00,10,southpaw
2,High,27092,Normal,Normal,CTA-Joy,Normal,2021-05-16 00:44:00,8,aTreYu
2,Very High,27093,High,High,Hectic5.0,Normal,2021-05-16 01:13:00,10,southpaw
2,High,27094,Normal,Normal,CTA-Joy,Normal,2021-05-16 01:53:00,8,southpaw
2,Very High,27095,Normal,Normal,Clusterd1.3,Assassin,2021-05-16 02:20:00,8,atreyu
2,High,27096,Normal,Normal,CTA-Joy,Normal,2021-05-16 02:42:00,8,southpaw
2,High,27097,Normal,Normal,CTA-Joy,Normal,2021-05-16 03:14:00,6,southpaw
2,High,27098,Normal,Normal,CTA-Joy,Normal,2021-05-16 03:40:00,4,southpaw
2,High,27099,Normal,Normal,CTA-Joy,Normal,2021-05-16 22:20:00,6,risky
2,High,27100,Normal,Normal,CTA-Joy,Normal,2021-05-16 23:01:00,6,aTreYu
2,High,27101,Normal,Normal,CTA-Joy,Normal,2021-05-16 23:32:00,8,aTreYu
2,High,27102,Normal,Normal,CTA-Joy,Normal,2021-05-17 00:16:00,6,nipmaster9000
2,High,27103,Normal,Normal,CTA-Joy,Normal,2021-05-17 00:40:00,8,southpaw
2,High,27104,Normal,Normal,CTA-Joy,Normal,2021-05-17 00:58:00,8,southpaw
2,High,27105,Normal,Normal,CTA-Joy,Normal,2021-05-17 01:18:00,8,nipmaster9000
2,High,27106,Normal,Normal,CTA-Joy,Normal,2021-05-17 01:45:00,8,nipmaster9000
2,High,27107,Normal,Normal,CTA-Joy,Normal,2021-05-17 23:12:00,8,aTreYu
2,High,27108,Normal,Normal,CTA-Joy,Normal,2021-05-17 23:40:00,6,aTreYu
2,High,27109,Normal,Normal,CTA-Joy,Normal,2021-05-18 00:15:00,8,aTreYu
2,High,27110,Normal,Normal,CTA-Joy,Normal,2021-05-18 00:38:00,8,nipmaster9000
2,High,27111,Normal,Normal,CTA-Joy,Normal,2021-05-18 01:06:00,6,tela
2,High,27112,Normal,Normal,CTA-Joy,Normal,2021-05-18 22:25:00,8,aTreYu
2,High,27113,Normal,Normal,CTA-Joy,Normal,2021-05-18 22:59:00,8,aTreYu
2,High,27114,Normal,Normal,CTA-Joy,Normal,2021-05-18 23:28:00,10,risky
2,High,27115,Normal,Normal,CTA-Joy,Normal,2021-05-19 00:02:00,8,tela
2,High,27116,Normal,Normal,CTA-Joy,Normal,2021-05-19 00:56:00,8,tela
2,High,27117,Normal,Normal,CTA-Joy,Normal,2021-05-19 01:31:00,8,aTreYu
2,High,27118,Normal,Normal,CTA-Joy,Normal,2021-05-19 22:32:00,10,aTreYu
,,27119,,,,,,,
2,High,27120,Normal,Normal,CTA-Joy,Normal,2021-05-19 22:56:00,8,aTreYu
2,High,27121,Normal,Normal,CTA-Joy,Normal,2021-05-19 23:17:00,8,aTreYu
2,High,27122,Normal,Normal,CTA-Joy,Normal,2021-05-19 23:48:00,8,aTreYu
2,High,27123,Normal,Normal,CTA-Joy,Normal,2021-05-20 01:15:00,8,tela
2,High,27124,Normal,Normal,CTA-Joy,Normal,2021-05-20 01:44:00,8,bigdaddy
2,High,27125,Normal,Normal,CTA-Joy,Normal,2021-05-20 02:18:00,8,tela
2,High,27126,Normal,Normal,CTA-Joy,Normal,2021-05-20 22:03:00,6,ElAsesino
2,High,27127,Normal,Normal,CTA-Joy,Normal,2021-05-20 22:59:00,8,ElAsesino
2,High,27128,Normal,Normal,CTA-Joy,Normal,2021-05-20 23:32:00,6,nipmaster9000
2,High,27129,Normal,Normal,CTA-Joy,Normal,2021-05-21 00:02:00,8,bigdaddy
2,High,27130,Normal,Normal,CTA-Joy,Normal,2021-05-21 00:29:00,8,bigdaddy
2,High,27131,Normal,Normal,CTA-Joy,Normal,2021-05-21 01:18:00,8,nipmaster9000
2,High,27132,Normal,Normal,CTA-Joy,Normal,2021-05-21 01:48:00,8,nipmaster9000
2,High,27133,Normal,Normal,CTA-Joy,Normal,2021-05-21 21:55:00,6,aTreYu
2,High,27134,Normal,Normal,CTA-Joy,Normal,2021-05-21 22:31:00,8,risky
2,High,27135,Normal,Normal,CTA-Joy,Normal,2021-05-21 23:15:00,8,risky
2,High,27136,Normal,Normal,CTA-Joy,Normal,2021-05-22 00:20:00,8,bigdaddy
2,High,27137,Normal,Normal,CTA-Joy,Normal,2021-05-22 00:42:00,10,bigdaddy
2,High,27138,Normal,Normal,CTA-Joy,Normal,2021-05-22 01:06:00,10,nipmaster9000
2,High,27139,Normal,Normal,CTA-Joy,Normal,2021-05-22 22:06:00,6,southpaw
2,High,27140,Normal,Normal,CTA-Joy,Normal,2021-05-22 22:27:00,8,southpaw
2,High,27141,Normal,Normal,CTA-Joy,Normal,2021-05-22 22:59:00,10,southpaw
2,High,27142,Normal,Normal,CTA-Joy,Normal,2021-05-22 23:23:00,10,southpaw
2,High,27143,Normal,Normal,CTA-Joy,Normal,2021-05-22 23:51:00,10,southpaw
2,High,27144,Normal,Normal,CTA-Joy,Normal,2021-05-23 00:16:00,8,tela
2,High,27145,Normal,Normal,CTA-Joy,Normal,2021-05-23 00:41:00,10,southpaw
2,High,27146,Normal,Normal,CTA-Joy,Normal,2021-05-23 01:03:00,10,southpaw
2,High,27147,Normal,Normal,CTA-Joy,Normal,2021-05-23 01:30:00,6,tela
2,High,27148,Normal,Normal,CTA-Joy,Normal,2021-05-23 01:58:00,8,southpaw
2,High,27149,Normal,Normal,CTA-Joy,Normal,2021-05-23 02:26:00,4,southpaw
2,High,27150,Normal,Normal,CTA-Joy,Normal,2021-05-23 21:12:00,8,aTreYu
2,High,27151,Normal,Normal,CTA-Joy,Normal,2021-05-23 21:33:00,8,southpaw
2,High,27152,Normal,Normal,CTA-Joy,Normal,2021-05-23 21:56:00,10,southpaw
2,High,27153,Normal,Normal,CTA-Joy,Normal,2021-05-23 22:17:00,8,southpaw
2,High,27154,Normal,Normal,CTA-Joy,Normal,2021-05-23 22:43:00,6,southpaw
2,High,27155,Normal,Normal,CTA-Joy,Normal,2021-05-23 23:18:00,6,southpaw
2,High,27156,Normal,Normal,CTA-Joy,Normal,2021-05-23 23:42:00,8,southpaw
2,High,27157,Normal,Normal,CTA-Joy,Normal,2021-05-24 00:10:00,4,southpaw
2,High,27158,Normal,Normal,CTA-Joy,Normal,2021-05-24 21:53:00,8,ElAsesino
2,High,27159,Normal,Normal,CTA-Joy,Normal,2021-05-24 22:19:00,10,Venture
2,High,27160,Normal,Normal,CTA-Joy,Normal,2021-05-25 22:15:00,6,ElAsesino
2,High,27161,Normal,Normal,CTA-Joy,Normal,2021-05-25 22:47:00,8,southpaw
2,High,27162,Normal,Normal,CTA-Joy,Normal,2021-05-25 23:14:00,10,aTreYu
2,High,27163,Normal,Normal,CTA-Joy,Normal,2021-05-25 23:42:00,10,Venture
2,High,27164,Normal,Normal,CTA-Joy,Normal,2021-05-26 00:20:00,8,aTreYu
2,High,27165,Normal,Normal,CTA-Joy,Normal,2021-05-26 01:00:00,6,bigdaddy
2,High,27166,Normal,Normal,CTA-Joy,Normal,2021-05-27 21:46:00,8,Venture
2,High,27167,Normal,Normal,CTA-Joy,Normal,2021-05-27 22:16:00,10,Venture
2,High,27168,Normal,Normal,CTA-Joy,Normal,2021-05-27 22:39:00,10,southpaw
2,High,27169,Normal,Normal,CTA-Joy,Normal,2021-05-27 23:06:00,10,bigdaddy
2,High,27170,Normal,Normal,CTA-Joy,Normal,2021-05-27 23:36:00,8,southpaw
2,High,27171,Normal,Normal,CTA-Joy,Normal,2021-05-28 00:09:00,4,nipmaster9000
2,High,27172,Normal,Normal,CTA-Joy,Normal,2021-05-28 00:51:00,8,bigdaddy
2,High,27173,Normal,Normal,CTA-Joy,Normal,2021-05-28 01:21:00,6,bigdaddy
2,High,27174,Normal,Normal,CTA-Joy,Normal,2021-05-28 21:30:00,6,aTreYu
2,High,27175,Normal,Normal,CTA-Joy,Normal,2021-05-28 21:52:00,8,Venture
2,High,27176,Normal,Normal,CTA-Joy,Normal,2021-05-28 22:15:00,10,risky
2,High,27177,Normal,Normal,CTA-Joy,Normal,2021-05-28 22:38:00,10,southpaw
1,Very High,27178,Normal,Normal,FFA-Crammed.0.2,Normal,2021-05-28 22:57:00,6,Venture
2,High,27179,Normal,Normal,CTA-Joy,Normal,2021-05-28 23:21:00,10,southpaw
2,High,27180,Normal,Normal,CTA-Joy,Normal,2021-05-28 23:47:00,10,aTreYu
2,High,27181,Normal,Normal,CTA-Joy,Normal,2021-05-29 00:12:00,8,southpaw
2,High,27182,Normal,Normal,CTA-Joy,Normal,2021-05-29 00:36:00,4,southpaw
2,High,27183,Normal,Normal,CTA-Joy,Normal,2021-05-29 01:00:00,8,southpaw
2,High,27184,Normal,Normal,CTA-Joy,Normal,2021-05-29 01:24:00,8,southpaw
2,High,27185,Normal,Normal,CTA-Joy,Normal,2021-05-29 01:47:00,6,aTreYu
,,27186,,,,,,,
1,Very High,27187,Normal,Normal,FFA-Crammed.0.2,Normal,2021-05-30 01:04:00,5,southpaw
2,High,27188,Normal,Normal,CTA-Joy,Normal,2021-05-30 01:38:00,6,southpaw
2,High,27189,Normal,Normal,CTA-Joy,Normal,2021-05-30 02:11:00,4,southpaw
2,High,27190,Normal,Normal,CTA-Joy,Normal,2021-05-30 22:13:00,8,Venture
2,High,27191,Normal,Normal,CTA-Joy,Normal,2021-05-30 22:35:00,6,aTreYu
2,High,27192,Normal,Normal,CTA-Joy,Normal,2021-05-30 23:03:00,8,Venture
2,High,27193,Normal,Normal,CTA-Joy,Normal,2021-05-30 23:31:00,10,aTreYu
2,High,27194,Normal,Normal,CTA-Joy,Normal,2021-05-30 23:53:00,10,southpaw
2,High,27195,Normal,Normal,CTA-Joy,Normal,2021-05-31 00:21:00,10,Goobs
2,High,27196,Normal,Normal,CTA-Joy,Normal,2021-05-31 00:49:00,8,southpaw
1,Very High,27197,Normal,Normal,FFA-Crammed.0.2,Normal,2021-05-31 01:19:00,8,Venture
2,High,27198,Normal,Normal,CTA-Joy,Normal,2021-05-31 01:43:00,8,southpaw
2,High,27199,Normal,Normal,CTA-Joy,Normal,2021-05-31 02:11:00,8,southpaw
2,High,27200,Normal,Normal,CTA-Joy,Normal,2021-05-31 02:39:00,8,southpaw
2,High,27201,Normal,Normal,CTA-Joy,Normal,2021-05-31 22:14:00,6,Venture
2,High,27202,Normal,Normal,CTA-Joy,Normal,2021-05-31 22:45:00,8,Venture
1,Very High,27203,Normal,Normal,FFA-Crammed.0.2,Normal,2021-05-31 23:09:00,7,Venture
1,Very High,27204,Normal,Normal,FFA-Crammed.0.2,Normal,2021-05-31 23:39:00,6,Venture
1,Very High,27205,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-01 00:05:00,5,Venture
2,Normal,27206,Normal,Normal,AnythingBox,Normal,2021-06-01 00:27:00,4,aTreYu
,,27207,,,,,,,
2,High,27208,Normal,Normal,CTA-Joy,Normal,2021-06-03 20:53:00,6,Atomos
2,High,27209,Normal,Normal,CTA-Joy,Normal,2021-06-04 00:01:00,8,aTreYu
2,High,27210,Normal,Normal,CTA-Joy,Normal,2021-06-04 00:31:00,8,southpaw
1,Very High,27211,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-04 00:57:00,6,southpaw
,,27212,,,,,,,
2,Normal,27213,Normal,Normal,AnythingBox,Normal,2021-06-04 01:31:00,4,southpaw
2,Very High,27214,High,High,CG_Just,Normal,2021-06-04 01:59:00,4,southpaw
2,High,27215,Normal,Normal,CTA-Joy,Normal,2021-06-04 20:50:00,6,Venture
,Very High,27216,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-04 21:26:00,6,Referee
2,High,27217,Normal,Normal,CTA-Joy,Normal,2021-06-04 21:55:00,10,Venture
2,High,27218,Normal,Normal,CTA-Joy,Normal,2021-06-04 22:17:00,10,Venture
2,High,27219,Normal,Normal,CTA-Joy,Normal,2021-06-04 22:48:00,8,southpaw
2,Very High,27220,High,Normal,ZODIAC,Domination,2021-06-04 23:08:00,6,Venture
2,High,27221,Normal,Normal,CTA-Joy,Normal,2021-06-04 23:45:00,6,southpaw
2,High,27222,Normal,Normal,CTA-Joy,Normal,2021-06-05 00:14:00,6,southpaw
2,High,27223,Normal,Normal,CTA-Joy,Normal,2021-06-05 00:41:00,8,southpaw
2,Very High,27224,Normal,Normal,CrossOver.0.1,Normal,2021-06-05 01:12:00,6,southpaw
2,High,27225,Normal,Normal,CTA-Joy,Normal,2021-06-05 02:00:00,6,southpaw
,,27226,,,,,,,
,,27227,,,,,,,
2,High,27228,Normal,Normal,CTA-Joy,Normal,2021-06-05 21:12:00,8,Venture
2,High,27229,Normal,Normal,CTA-Joy,Normal,2021-06-05 21:38:00,8,Goobs
2,High,27230,Normal,Normal,CTA-Joy,Normal,2021-06-05 22:31:00,10,risky
2,High,27231,Normal,Normal,CTA-Joy,Normal,2021-06-06 00:48:00,6,risky
2,High,27232,Normal,Normal,CTA-Joy,Normal,2021-06-06 01:21:00,8,southpaw
2,High,27233,Normal,Normal,CTA-Joy,Normal,2021-06-06 01:52:00,6,southpaw
2,High,27234,Normal,Normal,CTA-Joy,Normal,2021-06-06 02:21:00,8,southpaw
2,High,27235,Normal,Normal,CTA-Joy,Normal,2021-06-06 02:43:00,10,southpaw
2,High,27236,Normal,Normal,CTA-Joy,Normal,2021-06-06 03:09:00,8,aTreYu
2,High,27237,Normal,Normal,CTA-Joy,Normal,2021-06-06 03:34:00,8,southpaw
2,High,27238,Normal,Normal,CTA-Joy,Normal,2021-06-06 04:06:00,8,southpaw
2,High,27239,Normal,Normal,CTA-Joy,Normal,2021-06-06 21:36:00,8,Goobs
2,High,27240,Normal,Normal,CTA-Joy,Normal,2021-06-06 21:56:00,10,southpaw
2,High,27241,Normal,Normal,CTA-Joy,Normal,2021-06-06 22:22:00,10,Goobs
2,High,27242,Normal,Normal,CTA-Joy,Normal,2021-06-06 22:42:00,8,southpaw
1,Very High,27243,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-06 23:06:00,7,Venture
2,High,27244,Normal,Normal,CTA-Joy,Normal,2021-06-07 23:12:00,6,aTreYu
2,High,27245,Normal,Normal,CTA-Joy,Normal,2021-06-08 01:06:00,8,bigdaddy
2,High,27246,Normal,Normal,CTA-Joy,Normal,2021-06-08 01:37:00,8,southpaw
2,High,27247,Normal,Normal,CTA-Joy,Normal,2021-06-08 02:17:00,6,southpaw
2,High,27248,Normal,Normal,CTA-Joy,Normal,2021-06-08 22:07:00,6,aTreYu
1,Very High,27249,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-08 22:25:00,9,aTreYu
2,High,27250,Normal,Normal,CTA-Joy,Normal,2021-06-08 22:49:00,10,southpaw
2,High,27251,Normal,Normal,CTA-Joy,Normal,2021-06-08 23:17:00,8,southpaw
2,High,27252,Normal,Normal,CTA-Joy,Normal,2021-06-08 23:46:00,8,southpaw
2,High,27253,Normal,Normal,CTA-Joy,Normal,2021-06-09 00:13:00,10,bigdaddy
2,High,27254,Normal,Normal,CTA-Joy,Normal,2021-06-10 22:11:00,8,Venture
1,Very High,27255,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-10 22:46:00,5,Venture
2,High,27256,Normal,Normal,CTA-Joy,Normal,2021-06-10 23:26:00,4,southpaw
2,High,27257,Normal,Normal,CTA-Joy,Normal,2021-06-11 00:01:00,6,aTreYu
2,High,27258,Normal,Normal,CTA-Joy,Normal,2021-06-11 00:25:00,8,Venture
2,High,27259,Normal,Normal,CTA-Joy,Normal,2021-06-11 00:53:00,8,aTreYu
2,High,27260,Normal,Normal,CTA-Joy,Normal,2021-06-11 01:25:00,8,southpaw
2,High,27261,Normal,Normal,CTA-Joy,Normal,2021-06-11 01:56:00,10,southpaw
2,High,27262,Normal,Normal,CTA-Joy,Normal,2021-06-11 22:34:00,8,Venture
2,High,27263,Normal,Normal,CTA-Joy,Normal,2021-06-11 23:01:00,10,Venture
2,High,27264,Normal,Normal,CTA-Joy,Normal,2021-06-11 23:27:00,10,Venture
1,Very High,27265,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-12 00:29:00,4,Venture
1,Very High,27266,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-12 01:02:00,5,Venture
2,High,27267,Normal,Normal,CTA-Joy,Normal,2021-06-12 01:36:00,8,Venture
2,High,27268,Normal,Normal,CTA-Joy,Normal,2021-06-12 21:01:00,8,Venture
2,High,27269,Normal,Normal,CTA-Joy,Normal,2021-06-12 22:48:00,6,ElAsesino
2,High,27270,Normal,Normal,CTA-Joy,Normal,2021-06-12 23:31:00,6,southpaw
2,High,27271,Normal,Normal,CTA-Joy,Normal,2021-06-12 23:57:00,10,aTreYu
2,High,27272,Normal,Normal,CTA-Joy,Normal,2021-06-13 00:22:00,10,southpaw
2,High,27273,Normal,Normal,CTA-Joy,Normal,2021-06-13 00:50:00,10,southpaw
2,High,27274,Normal,Normal,CTA-Joy,Normal,2021-06-13 01:16:00,8,southpaw
2,High,27275,Normal,Normal,CTA-Joy,Normal,2021-06-13 01:40:00,10,aTreYu
2,Normal,27276,Normal,Normal,AnythingBox,Normal,2021-06-13 02:16:00,6,southpaw
2,High,27277,Normal,Normal,CTA-Joy,Normal,2021-06-13 20:32:00,6,aTreYu
2,High,27278,Normal,Normal,CTA-Joy,Normal,2021-06-13 21:02:00,8,aTreYu
2,High,27279,Normal,Normal,CTA-Joy,Normal,2021-06-13 21:44:00,10,southpaw
2,High,27280,Normal,Normal,CTA-Joy,Normal,2021-06-13 22:19:00,8,southpaw
,,27281,,,,,,,
2,High,27282,Normal,Normal,CTA-Joy,Normal,2021-06-13 22:52:00,8,southpaw
2,High,27283,Normal,Normal,CTA-Joy,Normal,2021-06-13 23:19:00,8,aTreYu
1,Very High,27284,Normal,Normal,FFA-Crammed.0.2,Normal,2021-06-13 23:43:00,4,aTreYu
2,High,27285,Normal,Normal,CTA-Joy,Normal,2021-06-14 00:15:00,6,aTreYu
2,High,27286,Normal,Normal,CTA-Joy,Normal,2021-06-14 22:33:00,8,risky
2,High,27287,Normal,Normal,CTA-Joy,Normal,2021-06-14 23:04:00,6,Venture
2,High,27288,Normal,Normal,CTA-Joy,Normal,2021-06-14 23:41:00,8,Venture
2,High,27289,Normal,Normal,CTA-Joy,Normal,2021-06-15 00:08:00,10,southpaw
2,High,27290,Normal,Normal,CTA-Joy,Normal,2021-06-15 00:40:00,8,southpaw
2,High,27291,Normal,Normal,CTA-Joy,Normal,2021-06-15 22:21:00,8,aTreYu
2,High,27292,Normal,Normal,CTA-Joy,Normal,2021-06-15 22:49:00,8,aTreYu
2,High,27293,Normal,Normal,CTA-Joy,Normal,2021-06-16 23:15:00,8,Venture
2,High,27294,Normal,Normal,CTA-Joy,Normal,2021-06-16 23:40:00,8,Venture
2,High,27295,Normal,Normal,CTA-Joy,Normal,2021-06-17 22:19:00,8,aTreYu
2,High,27296,Normal,Normal,CTA-Joy,Normal,2021-06-17 22:41:00,10,southpaw
2,High,27297,Normal,Normal,CTA-Joy,Normal,2021-06-17 23:08:00,8,aTreYu
2,High,27298,Normal,Normal,CTA-Joy,Normal,2021-06-17 23:29:00,10,southpaw
2,High,27299,Normal,Normal,CTA-Joy,Normal,2021-06-17 23:56:00,6,aTreYu
2,High,27300,Normal,Normal,CTA-Joy,Normal,2021-06-18 00:15:00,4,southpaw
2,High,27301,Normal,Normal,CTA-Joy,Normal,2021-06-18 00:45:00,10,aTreYu
2,High,27302,Normal,Normal,CTA-Joy,Normal,2021-06-18 01:03:00,8,southpaw
2,High,27303,Normal,Normal,CTA-Joy,Normal,2021-06-18 01:27:00,8,aTreYu
2,High,27304,Normal,Normal,CTA-Joy,Normal,2021-06-18 01:53:00,8,aTreYu
2,High,27305,Normal,Normal,CTA-Joy,Normal,2021-06-19 21:46:00,8,aTreYu
2,High,27306,Normal,Normal,CTA-Joy,Normal,2021-06-19 22:10:00,8,southpaw
2,High,27307,Normal,Normal,CTA-Joy,Normal,2021-06-19 22:38:00,6,ElAsesino
2,High,27308,Normal,Normal,CTA-Joy,Normal,2021-06-19 23:03:00,6,southpaw
2,High,27309,Normal,Normal,CTA-Joy,Normal,2021-06-19 23:33:00,6,aTreYu
2,High,27310,Normal,Normal,CTA-Joy,Normal,2021-06-19 23:58:00,8,aTreYu
2,High,27311,Normal,Normal,CTA-Joy,Normal,2021-06-20 00:29:00,6,southpaw
2,High,27312,Normal,Normal,CTA-Joy,Normal,2021-06-20 01:01:00,8,aTreYu
2,High,27313,Normal,Normal,CTA-Joy,Normal,2021-06-20 01:30:00,8,southpaw
2,High,27314,Normal,Normal,CTA-Joy,Normal,2021-06-20 21:25:00,8,aTreYu
2,High,27315,Normal,Normal,CTA-Joy,Normal,2021-06-20 21:59:00,8,aTreYu
2,High,27316,Normal,Normal,CTA-Joy,Normal,2021-06-21 21:54:00,6,Goobs
2,High,27317,Normal,Normal,CTA-Joy,Normal,2021-06-21 22:18:00,6,southpaw
